transaction_external_id,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country,created_at,is_fraud
tx_1002154,72.98,,USA,206.121.44.222,desktop,gmail.com,USA,2026-06-10T04:47:40.787084+00:00,0
tx_1002155,39.35,AMERICAN EXPRESS,USA,88.36.79.150,desktop,gmail.com,MEX,2026-06-28T21:45:42.787084+00:00,0
tx_1002156,37.63,MASTERCARD,CAN,171.54.62.15,desktop,yahoo.com,CAN,2026-06-13T06:32:54.787084+00:00,0
tx_1002157,54.78,VISA,USA,21.95.46.184,mobile,gmail.com,USA,2026-06-10T23:38:21.787084+00:00,1
tx_1002158,14.97,VISA,FRA,60.107.25.184,desktop,startup.io,FRA,2026-06-10T09:27:19.787084+00:00,0
tx_1002159,32.27,AMERICAN EXPRESS,USA,50.243.101.182,desktop,outlook.com,USA,2026-06-30T14:00:02.787084+00:00,0
tx_1002160,88.1,MASTERCARD,USA,74.31.226.48,desktop,acme.com,USA,2026-07-01T04:18:45.787084+00:00,0
tx_1002161,10.53,MASTERCARD,USA,51.134.73.225,mobile,gmail.com,USA,2026-07-02T20:24:28.787084+00:00,0
tx_1002162,24.13,VISA,CAN,32.38.96.48,desktop,anonymous.org,CAN,2026-06-22T03:23:54.787084+00:00,0
tx_1002163,169.79,VISA,IND,102.151.211.130,mobile,gmail.com,IND,2026-06-20T09:27:09.787084+00:00,0
tx_1002164,33.88,AMERICAN EXPRESS,USA,89.123.3.168,mobile,gmail.com,USA,2026-06-18T18:08:54.787084+00:00,0
tx_1002165,176.76,VISA,USA,16.32.252.89,desktop,hotmail.com,USA,2026-06-09T11:18:34.787084+00:00,0
tx_1002166,222.64,VISA,USA,21.228.6.251,desktop,hotmail.com,USA,2026-06-10T19:43:52.787084+00:00,0
tx_1002167,110.05,DISCOVER,USA,93.33.134.187,desktop,gmail.com,USA,2026-06-22T00:40:13.787084+00:00,0
tx_1002168,144.63,MASTERCARD,USA,123.189.255.77,mobile,yahoo.com,USA,2026-06-30T06:45:43.787084+00:00,0
tx_1002169,219.86,VISA,USA,49.116.87.11,desktop,gmail.com,USA,2026-06-23T16:05:10.787084+00:00,0
tx_1002170,37.5,MASTERCARD,USA,84.206.237.223,desktop,yahoo.com,USA,2026-06-29T01:59:25.787084+00:00,0
tx_1002171,120.1,VISA,USA,193.197.214.244,desktop,gmail.com,USA,2026-06-07T17:27:17.787084+00:00,0
tx_1002172,9.16,AMERICAN EXPRESS,USA,98.76.204.94,mobile,yahoo.com,USA,2026-06-07T05:11:13.787084+00:00,0
tx_1002173,22.44,MASTERCARD,USA,45.77.94.56,mobile,yahoo.com,USA,2026-06-11T03:26:15.787084+00:00,0
tx_1002174,29.89,VISA,USA,70.172.101.6,,gmail.com,USA,2026-06-30T16:21:23.787084+00:00,0
tx_1002175,131.54,VISA,USA,219.142.116.49,tablet,gmail.com,USA,2026-06-30T03:47:16.787084+00:00,0
tx_1002176,47.2,VISA,IND,112.81.249.249,mobile,hotmail.com,IND,2026-06-09T10:33:35.787084+00:00,0
tx_1002177,172.9,VISA,USA,83.244.148.37,desktop,gmail.com,USA,2026-06-17T22:54:22.787084+00:00,0
tx_1002178,161.5,MASTERCARD,USA,56.213.251.4,desktop,outlook.com,USA,2026-06-21T11:47:19.787084+00:00,0
tx_1002179,43.06,VISA,USA,80.219.62.154,desktop,gmail.com,USA,2026-06-12T19:43:42.787084+00:00,0
tx_1002180,8.81,AMERICAN EXPRESS,FRA,96.65.189.145,desktop,gmail.com,FRA,2026-06-29T12:37:41.787084+00:00,0
tx_1002181,23.41,MASTERCARD,USA,107.126.107.242,mobile,gmail.com,USA,2026-06-22T08:59:06.787084+00:00,0
tx_1002182,67.73,VISA,FRA,81.243.143.143,desktop,gmail.com,FRA,2026-06-23T01:56:41.787084+00:00,0
tx_1002183,21.33,DISCOVER,USA,50.65.164.201,,gmail.com,USA,2026-07-04T07:40:57.787084+00:00,0
tx_1002184,199.68,VISA,GBR,152.121.127.126,,gmail.com,GBR,2026-07-03T21:13:25.787084+00:00,0
tx_1002185,93.28,VISA,USA,25.196.75.160,desktop,gmail.com,IND,2026-06-22T03:41:20.787084+00:00,1
tx_1002186,16.4,MASTERCARD,USA,155.136.34.116,mobile,gmail.com,USA,2026-06-25T10:49:24.787084+00:00,0
tx_1002187,9.3,VISA,GBR,71.73.186.218,desktop,yahoo.com,GBR,2026-06-09T09:41:55.787084+00:00,0
tx_1002188,40.21,VISA,MEX,1.167.182.212,desktop,outlook.com,MEX,2026-06-29T23:08:56.787084+00:00,0
tx_1002189,26.09,MASTERCARD,USA,82.248.160.155,desktop,outlook.com,USA,2026-07-02T13:46:49.787084+00:00,0
tx_1002190,13.64,VISA,USA,49.61.151.188,mobile,gmail.com,USA,2026-06-09T11:29:41.787084+00:00,0
tx_1002191,14.07,MASTERCARD,USA,205.144.127.203,desktop,gmail.com,USA,2026-06-24T19:00:57.787084+00:00,0
tx_1002192,96.49,MASTERCARD,USA,3.152.133.53,desktop,gmail.com,USA,2026-06-13T12:46:31.787084+00:00,0
tx_1002193,70.97,VISA,CAN,196.215.40.95,desktop,outlook.com,CHN,2026-06-29T02:37:39.787084+00:00,0
tx_1002194,284.75,DISCOVER,USA,115.195.80.153,mobile,gmail.com,USA,2026-06-28T02:23:37.787084+00:00,0
tx_1002195,77.71,VISA,FRA,71.233.141.51,mobile,yahoo.com,FRA,2026-07-05T23:36:25.787084+00:00,0
tx_1002196,225.3,MASTERCARD,USA,33.165.8.32,mobile,gmail.com,USA,2026-06-09T02:00:42.787084+00:00,0
tx_1002197,93.69,VISA,USA,95.72.161.213,desktop,acme.com,USA,2026-06-24T17:52:27.787084+00:00,0
tx_1002198,82.9,VISA,CAN,166.165.202.46,mobile,yahoo.com,CAN,2026-06-22T09:27:45.787084+00:00,0
tx_1002199,48.68,MASTERCARD,USA,165.144.165.145,mobile,outlook.com,USA,2026-07-04T03:19:08.787084+00:00,0
tx_1002200,10.75,MASTERCARD,USA,186.67.254.17,mobile,gmail.com,USA,2026-06-09T20:02:12.787084+00:00,0
tx_1002201,27.27,VISA,USA,42.120.47.194,desktop,hotmail.com,USA,2026-06-24T00:44:00.787084+00:00,0
tx_1002202,30.11,VISA,USA,106.175.35.127,mobile,gmail.com,USA,2026-06-25T23:37:11.787084+00:00,0
tx_1002203,9.13,MASTERCARD,DEU,165.202.79.141,mobile,hotmail.com,DEU,2026-06-10T21:10:41.787084+00:00,0
tx_1002204,34.28,MASTERCARD,CAN,30.133.116.62,mobile,yahoo.com,CAN,2026-06-09T06:46:39.787084+00:00,0
tx_1002205,29.14,VISA,USA,14.115.245.11,mobile,yahoo.com,USA,2026-06-08T14:04:20.787084+00:00,0
tx_1002206,115.32,VISA,USA,40.70.163.83,mobile,hotmail.com,USA,2026-06-25T08:26:00.787084+00:00,0
tx_1002207,42.94,VISA,USA,5.148.252.7,desktop,yahoo.com,USA,2026-06-26T16:22:21.787084+00:00,0
tx_1002208,135.96,AMERICAN EXPRESS,GBR,10.106.117.150,desktop,hotmail.com,IND,2026-06-30T09:31:55.787084+00:00,1
tx_1002209,31.64,VISA,USA,149.188.84.102,desktop,gmail.com,USA,2026-06-16T20:50:19.787084+00:00,0
tx_1002210,37.02,VISA,CHN,191.144.136.143,desktop,hotmail.com,IND,2026-06-24T17:01:32.787084+00:00,0
tx_1002211,63.42,VISA,USA,52.131.171.51,mobile,gmail.com,USA,2026-06-22T09:59:03.787084+00:00,0
tx_1002212,9.09,VISA,USA,167.146.231.8,desktop,gmail.com,USA,2026-06-28T04:01:46.787084+00:00,0
tx_1002213,67.13,MASTERCARD,USA,132.207.104.48,desktop,gmail.com,USA,2026-06-12T00:13:52.787084+00:00,0
tx_1002214,83.94,VISA,USA,191.105.102.195,mobile,yahoo.com,USA,2026-07-04T05:16:23.787084+00:00,0
tx_1002215,64.21,VISA,USA,177.109.155.93,tablet,outlook.com,USA,2026-06-29T01:16:35.787084+00:00,0
tx_1002216,237.09,VISA,USA,146.129.111.131,desktop,gmail.com,USA,2026-06-07T16:40:38.787084+00:00,0
tx_1002217,28.77,VISA,GBR,47.170.105.128,,yahoo.com,GBR,2026-06-25T09:39:09.787084+00:00,0
tx_1002218,58.24,,MEX,101.84.251.123,desktop,gmail.com,MEX,2026-07-03T18:20:52.787084+00:00,0
tx_1002219,109.48,MASTERCARD,MEX,171.127.39.158,mobile,hotmail.com,MEX,2026-06-11T17:54:09.787084+00:00,0
tx_1002220,25.11,VISA,GBR,159.25.5.243,mobile,gmail.com,GBR,2026-06-19T20:26:11.787084+00:00,0
tx_1002221,149.75,VISA,USA,98.81.49.14,desktop,acme.com,USA,2026-06-24T09:44:34.787084+00:00,0
tx_1002222,115.31,VISA,USA,109.190.38.72,desktop,gmail.com,USA,2026-06-26T19:20:29.787084+00:00,0
tx_1002223,10.68,VISA,USA,9.61.154.37,mobile,gmail.com,USA,2026-06-19T07:01:53.787084+00:00,0
tx_1002224,48.89,VISA,USA,205.104.61.236,desktop,yahoo.com,USA,2026-06-08T00:18:52.787084+00:00,0
tx_1002225,40.15,MASTERCARD,IND,45.7.57.23,desktop,gmail.com,IND,2026-06-17T22:29:56.787084+00:00,0
tx_1002226,98.7,AMERICAN EXPRESS,USA,178.139.138.6,desktop,gmail.com,USA,2026-07-03T21:08:42.787084+00:00,0
tx_1002227,42.87,VISA,USA,40.110.33.102,desktop,yahoo.com,USA,2026-06-24T20:39:57.787084+00:00,0
tx_1002228,169.98,MASTERCARD,USA,213.238.211.45,mobile,gmail.com,USA,2026-06-07T04:23:36.787084+00:00,0
tx_1002229,9.37,VISA,USA,198.143.144.185,desktop,yahoo.com,CAN,2026-06-29T19:12:31.787084+00:00,1
tx_1002230,20.38,VISA,FRA,172.139.96.61,desktop,yahoo.com,FRA,2026-06-28T06:52:44.787084+00:00,0
tx_1002231,15.94,VISA,USA,12.222.250.203,desktop,hotmail.com,USA,2026-06-17T18:40:30.787084+00:00,0
tx_1002232,18.58,VISA,USA,74.186.45.154,desktop,hotmail.com,USA,2026-06-24T08:51:57.787084+00:00,0
tx_1002233,88.66,MASTERCARD,USA,42.191.190.186,mobile,gmail.com,USA,2026-07-03T06:55:24.787084+00:00,0
tx_1002234,24.3,VISA,MEX,164.177.208.45,mobile,gmail.com,MEX,2026-07-04T16:55:46.787084+00:00,0
tx_1002235,7.91,VISA,USA,89.149.75.209,desktop,gmail.com,USA,2026-06-30T13:04:50.787084+00:00,0
tx_1002236,141.27,MASTERCARD,USA,111.44.129.227,desktop,yahoo.com,USA,2026-06-13T05:17:52.787084+00:00,0
tx_1002237,50.72,MASTERCARD,GBR,120.230.84.228,mobile,yahoo.com,GBR,2026-06-08T14:44:52.787084+00:00,0
tx_1002238,23.82,VISA,USA,161.74.174.139,desktop,yahoo.com,USA,2026-06-14T06:40:51.787084+00:00,0
tx_1002239,63.58,VISA,USA,209.105.202.21,desktop,gmail.com,USA,2026-06-26T21:04:34.787084+00:00,0
tx_1002240,21.91,DISCOVER,USA,140.21.53.148,desktop,yahoo.com,USA,2026-06-06T17:38:29.787084+00:00,0
tx_1002241,22.98,MASTERCARD,USA,43.116.171.126,desktop,yahoo.com,USA,2026-06-12T05:09:25.787084+00:00,0
tx_1002242,121.92,MASTERCARD,FRA,96.202.201.57,mobile,yahoo.com,FRA,2026-07-04T13:12:36.787084+00:00,0
tx_1002243,115.13,VISA,USA,193.54.115.164,mobile,gmail.com,USA,2026-06-28T13:28:45.787084+00:00,0
tx_1002244,132.38,VISA,USA,193.96.0.229,desktop,gmail.com,USA,2026-07-01T00:43:54.787084+00:00,0
tx_1002245,42.01,VISA,USA,19.156.123.194,desktop,anonymous.org,USA,2026-06-26T06:05:52.787084+00:00,1
tx_1002246,29.53,VISA,USA,164.49.97.7,mobile,gmail.com,USA,2026-06-07T07:49:53.787084+00:00,0
tx_1002247,30.78,MASTERCARD,USA,48.36.34.65,mobile,yahoo.com,USA,2026-06-28T12:15:01.787084+00:00,0
tx_1002248,184.22,MASTERCARD,USA,92.206.5.179,desktop,acme.com,USA,2026-07-05T13:08:33.787084+00:00,0
tx_1002249,33.8,VISA,USA,54.155.219.159,desktop,hotmail.com,USA,2026-07-05T03:58:24.787084+00:00,0
tx_1002250,47.19,VISA,USA,152.21.251.251,mobile,hotmail.com,USA,2026-06-08T01:39:18.787084+00:00,0
tx_1002251,46.66,VISA,USA,66.242.196.193,desktop,yahoo.com,USA,2026-07-02T16:56:04.787084+00:00,0
tx_1002252,63.23,DISCOVER,USA,151.179.251.7,mobile,hotmail.com,USA,2026-06-24T23:37:40.787084+00:00,0
tx_1002253,95.61,VISA,CHN,23.243.129.140,desktop,outlook.com,CHN,2026-06-11T00:10:42.787084+00:00,0
tx_1002254,62.85,VISA,USA,184.48.232.98,desktop,gmail.com,USA,2026-06-22T22:00:47.787084+00:00,0
tx_1002255,73.24,MASTERCARD,CAN,9.165.158.142,mobile,gmail.com,CAN,2026-06-28T10:37:07.787084+00:00,0
tx_1002256,31.11,VISA,USA,3.65.14.240,mobile,yahoo.com,USA,2026-07-01T02:48:35.787084+00:00,0
tx_1002257,61.89,DISCOVER,USA,119.140.198.206,desktop,yahoo.com,USA,2026-07-02T13:01:35.787084+00:00,0
tx_1002258,33.36,MASTERCARD,FRA,31.251.89.231,desktop,gmail.com,IND,2026-06-28T11:13:57.787084+00:00,1
tx_1002259,170.96,VISA,USA,75.169.218.29,mobile,gmail.com,USA,2026-06-14T01:17:04.787084+00:00,0
tx_1002260,20.9,VISA,USA,124.248.127.2,mobile,gmail.com,USA,2026-06-25T08:10:31.787084+00:00,0
tx_1002261,17.03,VISA,USA,46.192.22.78,desktop,gmail.com,USA,2026-06-15T09:46:08.787084+00:00,0
tx_1002262,22.69,VISA,CHN,150.252.117.183,mobile,gmail.com,CHN,2026-06-28T03:00:28.787084+00:00,0
tx_1002263,65.5,MASTERCARD,CAN,30.51.84.36,mobile,gmail.com,CAN,2026-06-12T22:43:25.787084+00:00,0
tx_1002264,36.95,,USA,145.12.224.128,desktop,acme.com,USA,2026-06-24T08:08:31.787084+00:00,0
tx_1002265,44.33,AMERICAN EXPRESS,MEX,182.188.54.108,mobile,anonymous.org,MEX,2026-06-29T12:47:07.787084+00:00,1
tx_1002266,85.51,MASTERCARD,USA,180.216.34.17,desktop,startup.io,USA,2026-06-10T18:34:45.787084+00:00,0
tx_1002267,28.8,VISA,FRA,92.243.205.130,desktop,gmail.com,FRA,2026-06-18T08:19:10.787084+00:00,0
tx_1002268,10.14,MASTERCARD,USA,31.12.82.23,desktop,gmail.com,USA,2026-07-04T05:31:19.787084+00:00,0
tx_1002269,37.33,VISA,USA,169.191.134.123,mobile,gmail.com,USA,2026-06-09T18:47:00.787084+00:00,0
tx_1002270,44.17,VISA,USA,150.211.59.144,desktop,outlook.com,USA,2026-06-08T11:15:09.787084+00:00,0
tx_1002271,19.04,AMERICAN EXPRESS,GBR,35.200.5.96,desktop,gmail.com,GBR,2026-06-09T10:49:55.787084+00:00,0
tx_1002272,254.17,DISCOVER,USA,171.136.4.78,desktop,yahoo.com,IND,2026-06-13T04:37:20.787084+00:00,1
tx_1002273,66.64,MASTERCARD,GBR,123.109.96.170,mobile,startup.io,GBR,2026-06-29T14:04:07.787084+00:00,0
tx_1002274,107.57,AMERICAN EXPRESS,GBR,45.198.36.38,desktop,gmail.com,GBR,2026-06-12T16:50:52.787084+00:00,0
tx_1002275,46.75,VISA,USA,195.34.244.132,mobile,gmail.com,USA,2026-06-10T01:30:26.787084+00:00,0
tx_1002276,106.93,VISA,USA,193.211.185.241,desktop,yahoo.com,USA,2026-06-17T11:28:35.787084+00:00,0
tx_1002277,20.49,VISA,FRA,193.221.21.223,desktop,acme.com,FRA,2026-06-22T02:19:44.787084+00:00,0
tx_1002278,8.7,VISA,USA,186.191.200.116,desktop,gmail.com,CHN,2026-07-05T23:29:01.787084+00:00,0
tx_1002279,35.77,VISA,USA,33.245.208.166,desktop,gmail.com,USA,2026-06-14T04:11:03.787084+00:00,0
tx_1002280,31.52,AMERICAN EXPRESS,USA,128.38.221.154,mobile,gmail.com,USA,2026-06-08T00:57:04.787084+00:00,0
tx_1002281,94.7,VISA,CAN,181.74.20.95,desktop,acme.com,CAN,2026-06-20T00:06:57.787084+00:00,0
tx_1002282,128.16,VISA,CHN,207.174.155.215,tablet,gmail.com,CHN,2026-07-02T12:35:34.787084+00:00,0
tx_1002283,37.55,MASTERCARD,GBR,219.240.249.99,desktop,yahoo.com,GBR,2026-07-05T03:49:20.787084+00:00,0
tx_1002284,188.47,MASTERCARD,CHN,155.70.240.87,desktop,gmail.com,CHN,2026-06-10T22:56:32.787084+00:00,0
tx_1002285,7.96,MASTERCARD,USA,137.32.128.162,desktop,gmail.com,USA,2026-06-19T13:25:23.787084+00:00,0
tx_1002286,6.33,MASTERCARD,USA,153.116.160.238,mobile,yahoo.com,USA,2026-06-22T06:36:45.787084+00:00,0
tx_1002287,47.14,VISA,FRA,90.156.98.212,mobile,gmail.com,FRA,2026-06-22T19:14:07.787084+00:00,0
tx_1002288,11.05,MASTERCARD,USA,68.217.96.197,mobile,gmail.com,USA,2026-07-06T07:11:35.787084+00:00,0
tx_1002289,164.24,VISA,MEX,198.151.97.176,mobile,gmail.com,MEX,2026-06-24T02:05:48.787084+00:00,0
tx_1002290,18.7,MASTERCARD,CAN,53.236.88.31,mobile,yahoo.com,CAN,2026-06-20T16:30:38.787084+00:00,0
tx_1002291,14.34,MASTERCARD,USA,203.172.93.228,desktop,yahoo.com,USA,2026-06-30T15:55:45.787084+00:00,0
tx_1002292,284.73,AMERICAN EXPRESS,USA,184.138.235.138,desktop,startup.io,USA,2026-06-23T02:41:35.787084+00:00,0
tx_1002293,121.39,MASTERCARD,USA,65.63.192.209,desktop,gmail.com,USA,2026-07-03T06:31:35.787084+00:00,0
tx_1002294,120.02,VISA,USA,208.130.253.117,desktop,hotmail.com,GBR,2026-07-03T06:28:51.787084+00:00,0
tx_1002295,35.83,VISA,USA,146.215.101.69,desktop,gmail.com,USA,2026-06-09T00:20:42.787084+00:00,0
tx_1002296,37.57,MASTERCARD,USA,126.55.243.112,mobile,yahoo.com,USA,2026-06-25T07:41:14.787084+00:00,0
tx_1002297,30.82,VISA,USA,32.185.27.11,desktop,outlook.com,USA,2026-06-09T22:48:57.787084+00:00,0
tx_1002298,14.61,VISA,FRA,69.65.49.237,mobile,yahoo.com,FRA,2026-06-27T02:04:19.787084+00:00,0
tx_1002299,70.53,VISA,USA,146.30.5.29,tablet,hotmail.com,USA,2026-06-22T22:16:23.787084+00:00,0
tx_1002300,102.51,MASTERCARD,USA,73.220.123.60,desktop,gmail.com,USA,2026-06-17T05:45:44.787084+00:00,0
tx_1002301,29.0,VISA,CAN,69.181.121.39,desktop,outlook.com,CAN,2026-06-07T15:40:38.787084+00:00,0
tx_1002302,183.84,MASTERCARD,CAN,57.87.196.53,desktop,gmail.com,CAN,2026-07-02T20:04:23.787084+00:00,0
tx_1002303,40.42,VISA,CHN,24.138.248.32,desktop,acme.com,CHN,2026-06-11T04:24:48.787084+00:00,0
tx_1002304,30.07,MASTERCARD,USA,62.235.84.229,desktop,gmail.com,USA,2026-06-14T23:07:34.787084+00:00,0
tx_1002305,334.11,VISA,USA,1.122.157.112,mobile,yahoo.com,USA,2026-07-04T16:15:38.787084+00:00,0
tx_1002306,72.52,MASTERCARD,USA,115.109.118.26,desktop,yahoo.com,USA,2026-06-10T12:28:02.787084+00:00,0
tx_1002307,50.57,VISA,USA,39.196.194.6,desktop,gmail.com,USA,2026-07-02T19:33:10.787084+00:00,0
tx_1002308,28.4,VISA,USA,173.251.223.203,mobile,gmail.com,USA,2026-07-01T23:21:46.787084+00:00,0
tx_1002309,3.87,VISA,USA,158.198.226.156,desktop,gmail.com,IND,2026-06-16T12:19:23.787084+00:00,0
tx_1002310,194.73,VISA,USA,154.193.86.202,desktop,yahoo.com,USA,2026-06-26T03:38:07.787084+00:00,0
tx_1002311,11.92,MASTERCARD,CAN,104.140.127.184,,gmail.com,CAN,2026-06-20T15:35:57.787084+00:00,0
tx_1002312,108.4,VISA,MEX,121.12.124.166,mobile,yahoo.com,MEX,2026-06-09T16:18:32.787084+00:00,0
tx_1002313,33.73,VISA,USA,100.176.184.98,desktop,gmail.com,USA,2026-06-07T12:48:40.787084+00:00,0
tx_1002314,80.02,VISA,USA,109.45.223.66,desktop,hotmail.com,USA,2026-06-23T10:39:04.787084+00:00,0
tx_1002315,33.32,MASTERCARD,USA,67.245.80.44,desktop,gmail.com,USA,2026-06-17T04:14:48.787084+00:00,0
tx_1002316,11.73,AMERICAN EXPRESS,USA,154.100.18.251,desktop,gmail.com,USA,2026-06-25T01:20:54.787084+00:00,0
tx_1002317,74.63,MASTERCARD,USA,24.81.47.158,desktop,yahoo.com,USA,2026-07-03T09:01:14.787084+00:00,0
tx_1002318,125.84,VISA,CAN,66.231.76.76,desktop,gmail.com,CAN,2026-06-13T09:56:58.787084+00:00,0
tx_1002319,24.39,MASTERCARD,USA,48.117.209.80,desktop,gmail.com,USA,2026-06-14T15:04:13.787084+00:00,0
tx_1002320,54.78,DISCOVER,MEX,24.26.90.74,mobile,gmail.com,MEX,2026-07-03T03:19:42.787084+00:00,0
tx_1002321,494.53,VISA,USA,43.120.8.207,desktop,gmail.com,USA,2026-06-16T00:34:26.787084+00:00,0
tx_1002322,42.75,MASTERCARD,USA,198.51.137.210,desktop,gmail.com,USA,2026-06-15T05:10:12.787084+00:00,0
tx_1002323,11.95,VISA,USA,142.188.91.40,mobile,startup.io,USA,2026-07-02T10:41:23.787084+00:00,0
tx_1002324,36.99,VISA,CHN,3.166.87.197,mobile,outlook.com,CHN,2026-06-19T18:13:48.787084+00:00,0
tx_1002325,34.36,VISA,MEX,15.201.69.43,desktop,gmail.com,DEU,2026-06-08T21:15:33.787084+00:00,0
tx_1002326,138.47,MASTERCARD,USA,62.188.142.119,mobile,yahoo.com,USA,2026-06-18T11:17:55.787084+00:00,0
tx_1002327,88.97,VISA,USA,183.127.82.164,desktop,outlook.com,USA,2026-07-05T22:59:15.787084+00:00,0
tx_1002328,43.44,MASTERCARD,USA,97.69.0.74,mobile,gmail.com,USA,2026-06-28T21:46:22.787084+00:00,0
tx_1002329,60.23,VISA,USA,194.202.206.228,mobile,gmail.com,USA,2026-07-02T00:39:44.787084+00:00,0
tx_1002330,54.9,VISA,USA,134.181.207.193,mobile,yahoo.com,USA,2026-06-18T17:52:15.787084+00:00,0
tx_1002331,66.92,MASTERCARD,USA,129.255.64.207,desktop,anonymous.org,USA,2026-06-08T07:21:44.787084+00:00,1
tx_1002332,31.04,VISA,CAN,95.152.59.155,mobile,gmail.com,CAN,2026-06-26T13:25:47.787084+00:00,0
tx_1002333,12.2,VISA,USA,7.161.249.51,desktop,gmail.com,USA,2026-06-07T07:37:25.787084+00:00,0
tx_1002334,44.9,VISA,DEU,193.75.230.222,desktop,yahoo.com,DEU,2026-07-05T04:50:04.787084+00:00,0
tx_1002335,60.94,VISA,USA,167.154.202.63,mobile,yahoo.com,USA,2026-06-13T10:44:35.787084+00:00,0
tx_1002336,149.95,AMERICAN EXPRESS,USA,113.129.249.103,desktop,startup.io,USA,2026-06-29T04:16:11.787084+00:00,0
tx_1002337,11.08,VISA,CAN,53.237.66.107,mobile,yahoo.com,CAN,2026-06-09T00:45:23.787084+00:00,0
tx_1002338,12.65,MASTERCARD,USA,164.51.151.96,desktop,gmail.com,USA,2026-06-09T02:49:20.787084+00:00,0
tx_1002339,16.25,VISA,CHN,168.221.39.154,desktop,startup.io,CHN,2026-06-20T19:24:42.787084+00:00,0
tx_1002340,58.91,VISA,GBR,123.20.245.18,mobile,gmail.com,GBR,2026-06-23T15:36:20.787084+00:00,0
tx_1002341,16.4,AMERICAN EXPRESS,USA,130.84.5.254,mobile,anonymous.org,USA,2026-06-11T10:57:36.787084+00:00,1
tx_1002342,22.1,VISA,USA,70.30.12.131,mobile,gmail.com,USA,2026-06-17T03:43:50.787084+00:00,0
tx_1002343,34.13,MASTERCARD,USA,115.206.171.205,desktop,yahoo.com,USA,2026-07-06T07:02:40.787084+00:00,0
tx_1002344,174.75,VISA,GBR,73.188.26.206,desktop,gmail.com,GBR,2026-07-01T15:16:46.787084+00:00,0
tx_1002345,39.72,MASTERCARD,FRA,195.249.221.196,desktop,gmail.com,FRA,2026-07-01T11:45:15.787084+00:00,0
tx_1002346,11.38,MASTERCARD,CAN,187.34.78.239,desktop,gmail.com,CAN,2026-06-24T21:14:54.787084+00:00,0
tx_1002347,54.94,MASTERCARD,USA,188.136.73.37,mobile,gmail.com,USA,2026-06-16T01:40:47.787084+00:00,0
tx_1002348,16.25,MASTERCARD,USA,101.112.21.12,desktop,outlook.com,USA,2026-06-21T05:50:59.787084+00:00,0
tx_1002349,63.59,VISA,USA,108.99.213.205,desktop,gmail.com,USA,2026-06-13T21:36:53.787084+00:00,0
tx_1002350,55.5,VISA,CAN,54.0.33.42,desktop,acme.com,CAN,2026-06-08T08:34:44.787084+00:00,0
tx_1002351,62.88,VISA,USA,17.112.239.235,desktop,gmail.com,USA,2026-06-14T13:52:35.787084+00:00,0
tx_1002352,11.75,MASTERCARD,USA,21.235.175.158,tablet,gmail.com,USA,2026-06-24T14:28:51.787084+00:00,0
tx_1002353,37.15,MASTERCARD,IND,67.169.167.135,mobile,outlook.com,IND,2026-06-14T02:13:08.787084+00:00,0
tx_1002354,29.28,MASTERCARD,USA,151.142.125.58,desktop,gmail.com,USA,2026-06-07T14:49:41.787084+00:00,0
tx_1002355,131.51,MASTERCARD,USA,131.153.255.250,desktop,gmail.com,USA,2026-06-26T04:27:14.787084+00:00,0
tx_1002356,102.77,VISA,CHN,206.131.54.211,desktop,gmail.com,CHN,2026-06-13T17:20:01.787084+00:00,0
tx_1002357,63.51,VISA,USA,57.127.237.232,mobile,gmail.com,USA,2026-06-13T23:29:33.787084+00:00,0
tx_1002358,43.46,VISA,USA,130.185.211.191,mobile,outlook.com,USA,2026-06-25T22:47:37.787084+00:00,0
tx_1002359,66.06,VISA,USA,21.124.83.160,desktop,yahoo.com,USA,2026-06-29T21:32:30.787084+00:00,0
tx_1002360,53.32,VISA,IND,199.160.29.112,desktop,gmail.com,IND,2026-06-26T05:52:13.787084+00:00,0
tx_1002361,119.69,VISA,USA,122.15.170.241,mobile,yahoo.com,USA,2026-06-24T12:27:28.787084+00:00,0
tx_1002362,40.12,VISA,USA,126.202.109.104,desktop,anonymous.org,USA,2026-06-27T10:02:35.787084+00:00,0
tx_1002363,55.9,MASTERCARD,USA,157.84.172.41,mobile,hotmail.com,USA,2026-07-05T13:38:00.787084+00:00,0
tx_1002364,20.96,VISA,USA,22.51.42.22,desktop,gmail.com,USA,2026-06-06T22:49:31.787084+00:00,0
tx_1002365,29.24,VISA,CAN,24.77.26.1,tablet,hotmail.com,CAN,2026-06-29T09:55:52.787084+00:00,0
tx_1002366,17.14,VISA,USA,216.187.182.171,mobile,yahoo.com,USA,2026-07-04T07:21:32.787084+00:00,0
tx_1002367,20.79,MASTERCARD,USA,80.169.51.10,desktop,gmail.com,USA,2026-07-04T20:01:08.787084+00:00,0
tx_1002368,15.78,VISA,USA,211.98.87.230,desktop,gmail.com,CAN,2026-06-25T12:19:25.787084+00:00,0
tx_1002369,170.78,MASTERCARD,FRA,69.149.36.213,desktop,gmail.com,FRA,2026-07-06T06:49:27.787084+00:00,0
tx_1002370,20.53,VISA,USA,156.133.80.165,desktop,hotmail.com,USA,2026-07-01T12:49:33.787084+00:00,0
tx_1002371,89.74,MASTERCARD,USA,177.145.16.101,desktop,gmail.com,USA,2026-06-22T23:29:54.787084+00:00,0
